time | time (millisecond),membrane | V (millivolt)
11374,-86.3407
11375,-86.3407
11376,-86.3407
11377,-86.3407
11378,-86.3408
11379,-86.3408
11380,-86.3408
11381,-86.3408
11382,-86.3408
11383,-86.3408
11384,-86.3408
11385,-86.3408
11386,-86.3408
11387,-86.3409
11388,-86.3409
11389,-86.3409
11390,-86.3409
11391,-86.3409
11392,-86.3409
11393,-86.3409
11394,-86.3409
11395,-86.3409
11396,-86.341
11397,-86.341
11398,-86.341
11399,-86.341
11400,-86.341
11401,-86.341
11402,-86.341
11403,-86.341
11404,-86.341
11405,-86.3411
11406,-86.3411
11407,-86.3411
11408,-86.3411
11409,-86.3411
11410,-86.3411
11411,-86.3411
11412,-86.3411
11413,-86.3411
11414,-86.3412
11415,-86.3412
11416,-86.3412
11417,-86.3412
11418,-86.3412
11419,-86.3412
11420,-86.3412
11421,-86.3412
11422,-86.3412
11423,-86.3413
11424,-86.3413
11425,-86.3413
11426,-86.3413
11427,-86.3413
11428,-86.3413
11429,-86.3413
11430,-86.3413
11431,-86.3413
11432,-86.3414
11433,-86.3414
11434,-86.3414
11435,-86.3414
11436,-86.3414
11437,-86.3414
11438,-86.3414
11439,-86.3414
11440,-86.3414
11441,-86.3415
11442,-86.3415
11443,-86.3415
11444,-86.3415
11445,-86.3415
11446,-86.3415
11447,-86.3415
11448,-86.3415
11449,-86.3415
11450,-86.3416
11451,-86.3416
11452,-86.3416
11453,-86.3416
11454,-86.3416
11455,-86.3416
11456,-86.3416
11457,-86.3416
11458,-86.3416
11459,-86.3416
11460,-86.3417
11461,-86.3417
11462,-86.3417
11463,-86.3417
11464,-86.3417
11465,-86.3417
11466,-86.3417
11467,-86.3417
11468,-86.3417
11469,-86.3418
11470,-86.3418
11471,-86.3418
11472,-86.3418
11473,-86.3418
11474,-86.3418
11475,-86.3418
11476,-86.3418
11477,-86.3418
11478,-86.3419
11479,-86.3419
11480,-86.3419
11481,-86.3419
11482,-86.3419
11483,-86.3419
11484,-86.3419
11485,-86.3419
11486,-86.3419
11487,-86.342
11488,-86.342
11489,-86.342
11490,-86.342
11491,-86.342
11492,-86.342
11493,-86.342
11494,-86.342
11495,-86.342
11496,-86.342
11497,-86.3421
11498,-86.3421
11499,-86.3421
11500,-86.3421
11501,-86.3421
11502,-86.3421
11503,-86.3421
11504,-86.3421
11505,-86.3421
11506,-86.3422
11507,-86.3422
11508,-86.3422
11509,-86.3422
11510,-86.3422
11511,-86.3422
11512,-86.3422
11513,-86.3422
11514,-86.3422
11515,-86.3423
11516,-86.3423
11517,-86.3423
11518,-86.3423
11519,-86.3423
11520,-86.3423
11521,-86.3423
11522,-86.3423
11523,-86.3423
11524,-86.3424
11525,-86.3424
11526,-86.3424
11527,-86.3424
11528,-86.3424
11529,-86.3424
11530,-86.3424
11531,-86.3424
11532,-86.3424
11533,-86.3424
11534,-86.3425
11535,-86.3425
11536,-86.3425
11537,-86.3425
11538,-86.3425
11539,-86.3425
11540,-86.3425
11541,-86.3425
11542,-86.3425
11543,-86.3426
11544,-86.3426
11545,-86.3426
11546,-86.3426
11547,-86.3426
11548,-86.3426
11549,-86.3426
11550,-86.3426
11551,-86.3426
11552,-86.3426
11553,-86.3427
11554,-86.3427
11555,-86.3427
11556,-86.3427
11557,-86.3427
11558,-86.3427
11559,-86.3427
11560,-86.3427
11561,-86.3427
11562,-86.3428
11563,-86.3428
11564,-86.3428
11565,-86.3428
11566,-86.3428
11567,-86.3428
11568,-86.3428
11569,-86.3428
11570,-86.3428
11571,-86.3429
11572,-86.3429
11573,-86.3429
11574,-86.3429
11575,-86.3429
11576,-86.3429
11577,-86.3429
11578,-86.3429
11579,-86.3429
11580,-86.3429
11581,-86.343
11582,-86.343
11583,-86.343
11584,-86.343
11585,-86.343
11586,-86.343
11587,-86.343
11588,-86.343
11589,-86.343
11590,-86.3431
11591,-86.3431
11592,-86.3431
11593,-86.3431
11594,-86.3431
11595,-86.3431
11596,-86.3431
11597,-86.3431
11598,-86.3431
11599,-86.3431
11600,-86.3432
11601,-86.3432
11602,-86.3432
11603,-86.3432
11604,-86.3432
11605,-86.3432
11606,-86.3432
11607,-86.3432
11608,-86.3432
11609,-86.3433
11610,-86.3433
11611,-86.3433
11612,-86.3433
11613,-86.3433
11614,-86.3433
11615,-86.3433
11616,-86.3433
11617,-86.3433
11618,-86.3433
11619,-86.3434
11620,-86.3434
11621,-86.3434
11622,-86.3434
11623,-86.3434
11624,-86.3434
11625,-86.3434
11626,-86.3434
11627,-86.3434
11628,-86.3435
11629,-86.3435
11630,-86.3435
11631,-86.3435
11632,-86.3435
11633,-86.3435
11634,-86.3435
11635,-86.3435
11636,-86.3435
11637,-86.3436
11638,-86.3436
11639,-86.3436
11640,-86.3436
11641,-86.3436
11642,-86.3436
11643,-86.3436
11644,-86.3436
11645,-86.3436
11646,-86.3436
11647,-86.3437
11648,-86.3437
11649,-86.3437
11650,-86.3437
11651,-86.3437
11652,-86.3437
11653,-86.3437
11654,-86.3437
11655,-86.3437
11656,-86.3438
11657,-86.3438
11658,-86.3438
11659,-86.3438
11660,-86.3438
11661,-86.3438
11662,-86.3438
11663,-86.3438
11664,-86.3438
11665,-86.3438
11666,-86.3439
11667,-86.3439
11668,-86.3439
11669,-86.3439
11670,-86.3439
11671,-86.3439
11672,-86.3439
11673,-86.3439
11674,-86.3439
11675,-86.3439
11676,-86.344
11677,-86.344
11678,-86.344
11679,-86.344
11680,-86.344
11681,-86.344
11682,-86.344
11683,-86.344
11684,-86.344
11685,-86.3441
11686,-86.3441
11687,-86.3441
11688,-86.3441
11689,-86.3441
11690,-86.3441
11691,-86.3441
11692,-86.3441
11693,-86.3441
11694,-86.3441
11695,-86.3442
11696,-86.3442
11697,-86.3442
11698,-86.3442
11699,-86.3442
11700,-86.3442
11701,-86.3442
11702,-86.3442
11703,-86.3442
11704,-86.3443
11705,-86.3443
11706,-86.3443
11707,-86.3443
11708,-86.3443
11709,-86.3443
11710,-86.3443
11711,-86.3443
11712,-86.3443
11713,-86.3443
11714,-86.3444
11715,-86.3444
11716,-86.3444
11717,-86.3444
11718,-86.3444
11719,-86.3444
11720,-86.3444
11721,-86.3444
11722,-86.3444
11723,-86.3445
11724,-86.3445
11725,-86.3445
11726,-86.3445
11727,-86.3445
11728,-86.3445
11729,-86.3445
11730,-86.3445
11731,-86.3445
11732,-86.3445
11733,-86.3446
11734,-86.3446
11735,-86.3446
11736,-86.3446
11737,-86.3446
11738,-86.3446
11739,-86.3446
11740,-86.3446
11741,-86.3446
11742,-86.3447
11743,-86.3447
11744,-86.3447
11745,-86.3447
11746,-86.3447
11747,-86.3447
11748,-86.3447
11749,-86.3447
11750,-86.3447
11751,-86.3447
11752,-86.3448
11753,-86.3448
11754,-86.3448
11755,-86.3448
11756,-86.3448
11757,-86.3448
11758,-86.3448
11759,-86.3448
11760,-86.3448
11761,-86.3448
11762,-86.3449
11763,-86.3449
11764,-86.3449
11765,-86.3449
11766,-86.3449
11767,-86.3449
11768,-86.3449
11769,-86.3449
11770,-86.3449
11771,-86.345
11772,-86.345
11773,-86.345
11774,-86.345
11775,-86.345
11776,-86.345
11777,-86.345
11778,-86.345
11779,-86.345
11780,-86.345
11781,-86.3451
11782,-86.3451
11783,-86.3451
11784,-86.3451
11785,-86.3451
11786,-86.3451
11787,-86.3451
11788,-86.3451
11789,-86.3451
11790,-86.3451
11791,-86.3452
11792,-86.3452
11793,-86.3452
11794,-86.3452
11795,-86.3452
11796,-86.3452
11797,-86.3452
11798,-86.3452
11799,-86.3452
11800,-86.3453
11801,-86.3453
11802,-86.3453
11803,-86.3453
11804,-86.3453
11805,-86.3453
11806,-86.3453
11807,-86.3453
11808,-86.3453
11809,-86.3453
11810,-86.3454
11811,-86.3454
11812,-86.3454
11813,-86.3454
11814,-86.3454
11815,-86.3454
11816,-86.3454
11817,-86.3454
11818,-86.3454
11819,-86.3454
11820,-86.3455
11821,-86.3455
11822,-86.3455
11823,-86.3455
11824,-86.3455
11825,-86.3455
11826,-86.3455
11827,-86.3455
11828,-86.3455
11829,-86.3456
11830,-86.3456
11831,-86.3456
11832,-86.3456
11833,-86.3456
11834,-86.3456
11835,-86.3456
11836,-86.3456
11837,-86.3456
11838,-86.3456
11839,-86.3457
11840,-86.3457
11841,-86.3457
11842,-86.3457
11843,-86.3457
11844,-86.3457
11845,-86.3457
11846,-86.3457
11847,-86.3457
11848,-86.3457
11849,-86.3458
11850,-86.3458
11851,-86.3458
11852,-86.3458
11853,-86.3458
11854,-86.3458
11855,-86.3458
11856,-86.3458
11857,-86.3458
11858,-86.3459
11859,-86.3459
11860,-86.3459
11861,-86.3459
11862,-86.3459
11863,-86.3459
11864,-86.3459
11865,-86.3459
11866,-86.3459
11867,-86.3459
11868,-86.346
11869,-86.346
11870,-86.346
11871,-86.346
11872,-86.346
11873,-86.346
11874,-86.346
11875,-86.346
11876,-86.346
11877,-86.346
11878,-86.3461
11879,-86.3461
11880,-86.3461
11881,-86.3461
11882,-86.3461
11883,-86.3461
11884,-86.3461
11885,-86.3461
11886,-86.3461
11887,-86.3462
11888,-86.3462
11889,-86.3462
11890,-86.3462
11891,-86.3462
11892,-86.3462
11893,-86.3462
11894,-86.3462
11895,-86.3462
11896,-86.3462
11897,-86.3463
11898,-86.3463
11899,-86.3463
11900,-86.3463
11901,-86.3463
11902,-86.3463
11903,-86.3463
11904,-86.3463
11905,-86.3463
11906,-86.3463
11907,-86.3464
11908,-86.3464
11909,-86.3464
11910,-86.3464
11911,-86.3464
11912,-86.3464
11913,-86.3464
11914,-86.3464
11915,-86.3464
11916,-86.3465
11917,-86.3465
11918,-86.3465
11919,-86.3465
11920,-86.3465
11921,-86.3465
11922,-86.3465
11923,-86.3465
11924,-86.3465
11925,-86.3465
11926,-86.3466
11927,-86.3466
11928,-86.3466
11929,-86.3466
11930,-86.3466
11931,-86.3466
11932,-86.3466
11933,-86.3466
11934,-86.3466
11935,-86.3466
11936,-86.3467
11937,-86.3467
11938,-86.3467
11939,-86.3467
11940,-86.3467
11941,-86.3467
11942,-86.3467
11943,-86.3467
11944,-86.3467
11945,-86.3467
11946,-86.3468
11947,-86.3468
11948,-86.3468
11949,-86.3468
11950,-86.3468
11951,-86.3468
11952,-86.3468
11953,-86.3468
11954,-86.3468
11955,-86.3469
11956,-86.3469
11957,-86.3469
11958,-86.3469
11959,-86.3469
11960,-86.3469
11961,-86.3469
11962,-86.3469
11963,-86.3469
11964,-86.3469
11965,-86.347
11966,-86.347
11967,-86.347
11968,-86.347
11969,-86.347
11970,-86.347
11971,-86.347
11972,-86.347
11973,-86.347
11974,-86.347
11975,-86.3471
11976,-86.3471
11977,-86.3471
11978,-86.3471
11979,-86.3471
11980,-86.3471
11981,-86.3471
11982,-86.3471
11983,-86.3471
11984,-86.3471
11985,-86.3472
11986,-86.3472
11987,-86.3472
11988,-86.3472
11989,-86.3472
11990,-86.3472
11991,-86.3472
11992,-86.3472
11993,-86.3472
11994,-86.3472
11995,-86.3473
11996,-86.3473
11997,-86.3473
11998,-86.3473
11999,-86.3473
12000,-86.3473
